reading_id,sensor_id,timestamp,value
1883337,77,2023-07-21 06:32:57+00,55
1883371,2,2023-07-21 06:34:17+00,93
1883397,88,2023-07-21 06:34:50+00,126
1883352,84,2023-07-21 06:35:21+00,37
1883363,11,2023-07-21 06:36:36+00,42
1883394,87,2023-07-21 06:36:43+00,47
1883382,5,2023-07-21 06:38:00+00,224
1883333,86,2023-07-21 06:39:15+00,53
1883378,4,2023-07-21 06:40:43+00,53
1883359,10,2023-07-21 06:40:46+00,37
1883355,9,2023-07-21 06:42:00+00,42
1883386,6,2023-07-21 06:42:33+00,60
1883347,60,2023-07-21 06:45:19+00,126
1883339,78,2023-07-21 06:46:56+00,189
1883367,1,2023-07-21 06:48:08+00,32
1883348,81,2023-07-21 06:48:26+00,401
1883336,77,2023-07-21 06:48:31+00,55
1883341,79,2023-07-21 06:49:18+00,37
1883370,2,2023-07-21 06:50:11+00,93
1883344,80,2023-07-21 06:51:05+00,37
1883393,87,2023-07-21 06:51:48+00,47
1883351,84,2023-07-21 06:52:16+00,37
1883362,11,2023-07-21 06:53:43+00,32
1883381,5,2023-07-21 06:54:03+00,222
1883332,86,2023-07-21 06:54:54+00,53
1883377,4,2023-07-21 06:56:24+00,55
1883358,10,2023-07-21 06:57:40+00,37
1883385,6,2023-07-21 06:59:14+00,60
1883354,9,2023-07-21 06:59:19+00,40
1883346,60,2023-07-21 07:02:54+00,126
1883366,1,2023-07-21 07:03:35+00,35
1883338,78,2023-07-21 07:03:47+00,189
1883335,77,2023-07-21 07:04:05+00,42
1883340,79,2023-07-21 07:05:53+00,37
1883369,2,2023-07-21 07:06:05+00,93
1883396,88,2023-07-21 07:06:51+00,123
1883392,87,2023-07-21 07:06:53+00,47
1883350,84,2023-07-21 07:09:12+00,37
1883343,80,2023-07-21 07:09:14+00,37
1883380,5,2023-07-21 07:10:06+00,222
1883331,86,2023-07-21 07:10:34+00,53
1883361,11,2023-07-21 07:10:51+00,27
1883376,4,2023-07-21 07:12:05+00,53
1883357,10,2023-07-21 07:14:35+00,37
1883384,6,2023-07-21 07:15:54+00,60
1883353,9,2023-07-21 07:16:38+00,42
1883365,1,2023-07-21 07:19:02+00,50
1883976,77,2023-07-21 07:19:39+00,30
1883991,60,2023-07-21 07:20:29+00,126
1883980,78,2023-07-21 07:20:39+00,191
1884036,87,2023-07-21 07:21:58+00,47
1884014,2,2023-07-21 07:21:59+00,93
1883994,81,2023-07-21 07:22:10+00,401
1883984,79,2023-07-21 07:22:28+00,37
1884040,88,2023-07-21 07:22:51+00,128
1883998,84,2023-07-21 07:26:08+00,37
1883972,86,2023-07-21 07:26:13+00,53
1883987,80,2023-07-21 07:27:24+00,37
1884022,4,2023-07-21 07:27:47+00,58
1884007,11,2023-07-21 07:27:58+00,27
1884004,10,2023-07-21 07:31:29+00,37
1884028,6,2023-07-21 07:32:35+00,60
1884001,9,2023-07-21 07:33:57+00,42
1884010,1,2023-07-21 07:34:28+00,58
1883975,77,2023-07-21 07:35:13+00,32
1884035,87,2023-07-21 07:37:03+00,50
1883979,78,2023-07-21 07:37:30+00,194
1884013,2,2023-07-21 07:37:53+00,93
1883990,60,2023-07-21 07:38:04+00,126
1884039,88,2023-07-21 07:38:50+00,133
1883993,81,2023-07-21 07:39:02+00,403
1883983,79,2023-07-21 07:39:03+00,37
1883971,86,2023-07-21 07:41:51+00,53
1884025,5,2023-07-21 07:42:13+00,222
1883997,84,2023-07-21 07:43:03+00,37
1884021,4,2023-07-21 07:43:28+00,58
1884006,11,2023-07-21 07:45:05+00,27
1883986,80,2023-07-21 07:45:34+00,37
1884003,10,2023-07-21 07:48:24+00,37
1884027,6,2023-07-21 07:49:15+00,60
1884009,1,2023-07-21 07:49:54+00,55
1883974,77,2023-07-21 07:50:46+00,35
1884000,9,2023-07-21 07:51:16+00,42
1884034,87,2023-07-21 07:52:07+00,50
1884012,2,2023-07-21 07:53:47+00,95
1883978,78,2023-07-21 07:54:21+00,194
1884038,88,2023-07-21 07:54:50+00,133
1883982,79,2023-07-21 07:55:38+00,37
1883989,60,2023-07-21 07:55:39+00,126
1883970,86,2023-07-21 07:57:30+00,53
1884024,5,2023-07-21 07:58:17+00,222
1884020,4,2023-07-21 07:59:09+00,58
1883996,84,2023-07-21 07:59:59+00,37
1884005,11,2023-07-21 08:02:12+00,27
1883985,80,2023-07-21 08:03:44+00,37
1884002,10,2023-07-21 08:05:18+00,37
1884008,1,2023-07-21 08:05:20+00,55
1884026,6,2023-07-21 08:05:55+00,63
1883973,77,2023-07-21 08:06:20+00,37
1884033,87,2023-07-21 08:07:11+00,50
1883999,9,2023-07-21 08:08:35+00,42
1884011,2,2023-07-21 08:09:41+00,95
1884037,88,2023-07-21 08:10:49+00,133
1883977,78,2023-07-21 08:11:13+00,194
1883981,79,2023-07-21 08:12:12+00,37
1883992,81,2023-07-21 08:12:47+00,401
1883969,86,2023-07-21 08:13:08+00,53
1883988,60,2023-07-21 08:13:14+00,126
1884023,5,2023-07-21 08:14:21+00,222
1884019,4,2023-07-21 08:14:50+00,58
1883995,84,2023-07-21 08:16:54+00,37
1884675,11,2023-07-21 08:19:19+00,27
1884679,1,2023-07-21 08:20:46+00,55
1884644,77,2023-07-21 08:21:54+00,37
1884656,80,2023-07-21 08:21:54+00,37
1884671,10,2023-07-21 08:22:12+00,40
1884705,87,2023-07-21 08:22:16+00,50
1884697,6,2023-07-21 08:22:36+00,63
1884682,2,2023-07-21 08:25:35+00,95
1884667,9,2023-07-21 08:25:54+00,42
1884709,88,2023-07-21 08:26:49+00,136
1884648,78,2023-07-21 08:28:04+00,194
1884640,86,2023-07-21 08:28:47+00,53
1884652,79,2023-07-21 08:28:47+00,37
1884660,81,2023-07-21 08:29:39+00,403
1884693,5,2023-07-21 08:30:24+00,224
1884689,4,2023-07-21 08:30:31+00,58
1884663,84,2023-07-21 08:33:50+00,37
1884678,1,2023-07-21 08:36:12+00,58
1884674,11,2023-07-21 08:36:26+00,30
1884704,87,2023-07-21 08:37:20+00,50
1884643,77,2023-07-21 08:37:28+00,40
1884670,10,2023-07-21 08:39:06+00,40
1884696,6,2023-07-21 08:39:16+00,63
1884655,80,2023-07-21 08:40:04+00,40
1884708,88,2023-07-21 08:42:48+00,138
1884666,9,2023-07-21 08:43:13+00,45
1884639,86,2023-07-21 08:44:25+00,53
1884647,78,2023-07-21 08:44:55+00,196
1884651,79,2023-07-21 08:45:22+00,40
1884688,4,2023-07-21 08:46:12+00,58
1884692,5,2023-07-21 08:46:28+00,224
1884658,60,2023-07-21 08:48:24+00,128
1884662,84,2023-07-21 08:50:46+00,37
1884677,1,2023-07-21 08:51:38+00,60
1884703,87,2023-07-21 08:52:24+00,50
1884642,77,2023-07-21 08:53:01+00,40
1884673,11,2023-07-21 08:53:33+00,30
1884695,6,2023-07-21 08:55:56+00,65
1884669,10,2023-07-21 08:56:00+00,40
1884681,2,2023-07-21 08:57:23+00,98
1884654,80,2023-07-21 08:58:14+00,37
1884707,88,2023-07-21 08:58:47+00,138
1884638,86,2023-07-21 09:00:03+00,53
1884665,9,2023-07-21 09:00:32+00,42
1884646,78,2023-07-21 09:01:46+00,196
1884687,4,2023-07-21 09:01:52+00,58
1884650,79,2023-07-21 09:01:57+00,40
1884691,5,2023-07-21 09:02:31+00,224
1884659,81,2023-07-21 09:03:23+00,403
1884657,60,2023-07-21 09:05:59+00,128
1884676,1,2023-07-21 09:07:03+00,60
1884702,87,2023-07-21 09:07:27+00,50
1884661,84,2023-07-21 09:07:41+00,40
1884641,77,2023-07-21 09:08:35+00,40
1884672,11,2023-07-21 09:10:40+00,30
1884694,6,2023-07-21 09:12:36+00,65
1884668,10,2023-07-21 09:12:54+00,40
1884680,2,2023-07-21 09:13:17+00,100
1884706,88,2023-07-21 09:14:46+00,141
1884637,86,2023-07-21 09:15:41+00,53
1884653,80,2023-07-21 09:16:24+00,37
1884686,4,2023-07-21 09:17:33+00,58
1884664,9,2023-07-21 09:17:51+00,45
1884649,79,2023-07-21 09:18:31+00,40
1884690,5,2023-07-21 09:18:34+00,224
1884645,78,2023-07-21 09:18:37+00,201
1885312,81,2023-07-21 09:20:14+00,406
1885331,1,2023-07-21 09:22:28+00,63
1885356,87,2023-07-21 09:22:31+00,50
1885298,77,2023-07-21 09:24:08+00,42
1885316,84,2023-07-21 09:24:36+00,40
1885327,11,2023-07-21 09:27:47+00,30
1885335,2,2023-07-21 09:29:11+00,103
1885349,6,2023-07-21 09:29:16+00,68
1885323,10,2023-07-21 09:29:48+00,40
1885360,88,2023-07-21 09:30:44+00,141
1885294,86,2023-07-21 09:31:19+00,53
1885343,4,2023-07-21 09:33:13+00,58
1885307,80,2023-07-21 09:34:33+00,40
1885345,5,2023-07-21 09:34:37+00,227
1885304,79,2023-07-21 09:35:06+00,40
1885319,9,2023-07-21 09:35:09+00,45
1885301,78,2023-07-21 09:35:28+00,201
1885311,81,2023-07-21 09:37:06+00,409
1885355,87,2023-07-21 09:37:34+00,53
1885330,1,2023-07-21 09:37:54+00,65
1885297,77,2023-07-21 09:39:41+00,42
1885315,84,2023-07-21 09:41:32+00,40
1885326,11,2023-07-21 09:44:54+00,32
1885334,2,2023-07-21 09:45:04+00,103
1885348,6,2023-07-21 09:45:56+00,68
1885322,10,2023-07-21 09:46:41+00,40
1885359,88,2023-07-21 09:46:43+00,141
1885293,86,2023-07-21 09:46:57+00,50
1885342,4,2023-07-21 09:48:54+00,58
1885344,5,2023-07-21 09:50:40+00,229
1885303,79,2023-07-21 09:51:40+00,42
1885300,78,2023-07-21 09:52:18+00,204
1885318,9,2023-07-21 09:52:28+00,45
1885354,87,2023-07-21 09:52:37+00,53
1885306,80,2023-07-21 09:52:43+00,40
1885329,1,2023-07-21 09:53:19+00,68
1885310,81,2023-07-21 09:53:58+00,409
1885296,77,2023-07-21 09:55:14+00,42
1885314,84,2023-07-21 09:58:27+00,40
1885333,2,2023-07-21 10:00:58+00,106
1885325,11,2023-07-21 10:02:00+00,32
1885292,86,2023-07-21 10:02:35+00,50
1885347,6,2023-07-21 10:02:36+00,68
1885358,88,2023-07-21 10:02:41+00,141
1885321,10,2023-07-21 10:03:35+00,40
1885341,4,2023-07-21 10:04:34+00,58
1885353,87,2023-07-21 10:07:40+00,53
1885302,79,2023-07-21 10:08:15+00,42
1885328,1,2023-07-21 10:08:43+00,65
1885299,78,2023-07-21 10:09:08+00,204
1885317,9,2023-07-21 10:09:46+00,45
1885295,77,2023-07-21 10:10:47+00,42
1885309,81,2023-07-21 10:10:49+00,409
1885305,80,2023-07-21 10:10:52+00,40
1885313,84,2023-07-21 10:15:22+00,40
1885308,60,2023-07-21 10:16:17+00,128
1885332,2,2023-07-21 10:16:51+00,108
1885291,86,2023-07-21 10:18:12+00,50
1885357,88,2023-07-21 10:18:39+00,143
1885324,11,2023-07-21 10:19:07+00,32
1885346,6,2023-07-21 10:19:15+00,70
1885340,4,2023-07-21 10:20:13+00,60
1885320,10,2023-07-21 10:20:28+00,40
1886020,87,2023-07-21 10:22:43+00,53
1886009,5,2023-07-21 10:22:46+00,232
1885995,1,2023-07-21 10:24:08+00,68
1885970,79,2023-07-21 10:24:49+00,42
1885966,78,2023-07-21 10:25:59+00,204
1885962,77,2023-07-21 10:26:20+00,45
1885985,9,2023-07-21 10:27:04+00,45
1885978,81,2023-07-21 10:27:40+00,411
1885973,80,2023-07-21 10:29:01+00,40
1885981,84,2023-07-21 10:32:17+00,40
1885999,2,2023-07-21 10:32:44+00,108
1885958,86,2023-07-21 10:33:49+00,47
1885975,60,2023-07-21 10:33:51+00,131
1886023,88,2023-07-21 10:34:37+00,143
1886006,4,2023-07-21 10:35:53+00,58
1886012,6,2023-07-21 10:35:55+00,70
1885991,11,2023-07-21 10:36:13+00,35
1885988,10,2023-07-21 10:37:21+00,40
1886019,87,2023-07-21 10:37:46+00,53
1885994,1,2023-07-21 10:39:32+00,68
1885969,79,2023-07-21 10:41:23+00,42
1885961,77,2023-07-21 10:41:52+00,45
1885965,78,2023-07-21 10:42:49+00,204
1885984,9,2023-07-21 10:44:22+00,42
1885977,81,2023-07-21 10:44:32+00,411
1885972,80,2023-07-21 10:47:10+00,40
1885998,2,2023-07-21 10:48:37+00,111
1885980,84,2023-07-21 10:49:12+00,40
1885957,86,2023-07-21 10:49:26+00,47
1886022,88,2023-07-21 10:50:35+00,143
1885974,60,2023-07-21 10:51:26+00,128
1886005,4,2023-07-21 10:51:33+00,58
1886011,6,2023-07-21 10:52:34+00,70
1886018,87,2023-07-21 10:52:48+00,53
1885990,11,2023-07-21 10:53:20+00,32
1885987,10,2023-07-21 10:54:14+00,40
1886008,5,2023-07-21 10:54:51+00,232
1885993,1,2023-07-21 10:54:57+00,68
1885960,77,2023-07-21 10:57:25+00,45
1885968,79,2023-07-21 10:57:57+00,42
1885964,78,2023-07-21 10:59:39+00,207
1885983,9,2023-07-21 11:01:41+00,42
1885997,2,2023-07-21 11:04:30+00,111
1885956,86,2023-07-21 11:05:04+00,45
1885971,80,2023-07-21 11:05:19+00,40
1885979,84,2023-07-21 11:06:07+00,40
1886021,88,2023-07-21 11:06:33+00,146
1886004,4,2023-07-21 11:07:13+00,58
1886017,87,2023-07-21 11:07:51+00,50
1886010,6,2023-07-21 11:09:13+00,70
1885992,1,2023-07-21 11:10:21+00,70
1885989,11,2023-07-21 11:10:26+00,32
1886007,5,2023-07-21 11:10:54+00,234
1885986,10,2023-07-21 11:11:07+00,40
1885959,77,2023-07-21 11:12:57+00,45
1885967,79,2023-07-21 11:14:31+00,42
1885963,78,2023-07-21 11:16:29+00,207
1885976,81,2023-07-21 11:18:14+00,414
1885982,9,2023-07-21 11:18:58+00,40
1885996,2,2023-07-21 11:20:23+00,111
1886624,86,2023-07-21 11:20:41+00,45
1886690,88,2023-07-21 11:22:30+00,143
1886672,4,2023-07-21 11:22:53+00,58
1886686,87,2023-07-21 11:22:53+00,50
1886647,84,2023-07-21 11:23:02+00,40
1886638,80,2023-07-21 11:23:28+00,40
1886661,1,2023-07-21 11:25:45+00,70
1886679,6,2023-07-21 11:25:52+00,70
1886641,60,2023-07-21 11:26:34+00,128
1886675,5,2023-07-21 11:26:56+00,234
1886658,11,2023-07-21 11:27:32+00,32
1886654,10,2023-07-21 11:28:00+00,37
1886628,77,2023-07-21 11:28:30+00,45
1886634,79,2023-07-21 11:31:05+00,42
1886631,78,2023-07-21 11:33:20+00,207
1886650,9,2023-07-21 11:36:16+00,37
1886664,2,2023-07-21 11:36:16+00,111
1886623,86,2023-07-21 11:36:18+00,47
1886685,87,2023-07-21 11:37:56+00,47
1886689,88,2023-07-21 11:38:28+00,143
1886671,4,2023-07-21 11:38:32+00,58
1886646,84,2023-07-21 11:39:57+00,40
1886660,1,2023-07-21 11:41:09+00,68
1886637,80,2023-07-21 11:41:37+00,27
1886678,6,2023-07-21 11:42:31+00,70
1886674,5,2023-07-21 11:42:58+00,237
1886627,77,2023-07-21 11:44:02+00,45
1886640,60,2023-07-21 11:44:08+00,128
1886657,11,2023-07-21 11:44:39+00,32
1886653,10,2023-07-21 11:44:53+00,37
1886633,79,2023-07-21 11:47:39+00,42
1886630,78,2023-07-21 11:50:10+00,207
1886622,86,2023-07-21 11:51:55+00,55
1886643,81,2023-07-21 11:51:56+00,409
1886663,2,2023-07-21 11:52:09+00,111
1886684,87,2023-07-21 11:52:58+00,42
1886649,9,2023-07-21 11:53:34+00,35
1886670,4,2023-07-21 11:54:12+00,58
1886688,88,2023-07-21 11:54:26+00,136
1886645,84,2023-07-21 11:56:52+00,37
1886677,6,2023-07-21 11:59:11+00,68
1886626,77,2023-07-21 11:59:35+00,42
1886636,80,2023-07-21 11:59:47+00,27
1886656,11,2023-07-21 12:01:45+00,30
1886652,10,2023-07-21 12:01:46+00,32
1886632,79,2023-07-21 12:04:14+00,42
1886629,78,2023-07-21 12:07:01+00,201
1886621,86,2023-07-21 12:07:33+00,58
1886662,2,2023-07-21 12:08:02+00,103
1886683,87,2023-07-21 12:08:02+00,40
1886642,81,2023-07-21 12:08:47+00,406
1886669,4,2023-07-21 12:09:53+00,53
1886687,88,2023-07-21 12:10:25+00,126
1886648,9,2023-07-21 12:10:53+00,35
1886659,1,2023-07-21 12:12:00+00,25
1886644,84,2023-07-21 12:13:47+00,32
1886673,5,2023-07-21 12:15:04+00,222
1886625,77,2023-07-21 12:15:09+00,45
1886676,6,2023-07-21 12:15:50+00,63
1886635,80,2023-07-21 12:17:56+00,27
1886651,10,2023-07-21 12:18:40+00,32
1886655,11,2023-07-21 12:18:53+00,30
1886639,60,2023-07-21 12:19:18+00,123
1887292,79,2023-07-21 12:20:48+00,42
1887342,87,2023-07-21 12:23:06+00,40
1887280,86,2023-07-21 12:23:12+00,60
1887288,78,2023-07-21 12:23:53+00,196
1887320,2,2023-07-21 12:23:56+00,98
1887327,4,2023-07-21 12:25:34+00,53
1887300,81,2023-07-21 12:25:39+00,401
1887346,88,2023-07-21 12:26:25+00,123
1887316,1,2023-07-21 12:27:29+00,20
1887306,9,2023-07-21 12:28:12+00,35
1887284,77,2023-07-21 12:30:42+00,42
1887303,84,2023-07-21 12:30:43+00,32
1887331,5,2023-07-21 12:31:07+00,217
1887334,6,2023-07-21 12:32:30+00,60
1887309,10,2023-07-21 12:35:35+00,30
1887312,11,2023-07-21 12:36:00+00,27
1887295,80,2023-07-21 12:36:06+00,27
1887298,60,2023-07-21 12:36:54+00,123
1887291,79,2023-07-21 12:37:23+00,42
1887341,87,2023-07-21 12:38:10+00,37
1887279,86,2023-07-21 12:38:51+00,60
1887319,2,2023-07-21 12:39:50+00,95
1887287,78,2023-07-21 12:40:46+00,191
1887326,4,2023-07-21 12:41:15+00,55
1887345,88,2023-07-21 12:42:25+00,116
1887315,1,2023-07-21 12:42:58+00,22
1887305,9,2023-07-21 12:45:31+00,32
1887283,77,2023-07-21 12:46:17+00,42
1887330,5,2023-07-21 12:47:11+00,214
1887302,84,2023-07-21 12:47:39+00,32
1887333,6,2023-07-21 12:49:10+00,60
1887308,10,2023-07-21 12:52:30+00,32
1887311,11,2023-07-21 12:53:08+00,27
1887340,87,2023-07-21 12:53:15+00,37
1887290,79,2023-07-21 12:53:59+00,42
1887294,80,2023-07-21 12:54:16+00,30
1887278,86,2023-07-21 12:54:30+00,58
1887297,60,2023-07-21 12:54:31+00,123
1887318,2,2023-07-21 12:55:45+00,93
1887325,4,2023-07-21 12:56:57+00,58
1887286,78,2023-07-21 12:57:40+00,184
1887344,88,2023-07-21 12:58:26+00,103
1887314,1,2023-07-21 12:58:27+00,27
1887299,81,2023-07-21 12:59:26+00,386
1887282,77,2023-07-21 13:01:51+00,42
1887304,9,2023-07-21 13:02:51+00,32
1887329,5,2023-07-21 13:03:15+00,209
1887301,84,2023-07-21 13:04:35+00,32
1887332,6,2023-07-21 13:05:50+00,60
1887339,87,2023-07-21 13:08:19+00,37
1887307,10,2023-07-21 13:09:25+00,32
1887277,86,2023-07-21 13:10:09+00,60
1887310,11,2023-07-21 13:10:16+00,30
1887289,79,2023-07-21 13:10:34+00,42
1887317,2,2023-07-21 13:11:40+00,95
1887296,60,2023-07-21 13:12:08+00,126
1887293,80,2023-07-21 13:12:27+00,30
1887324,4,2023-07-21 13:12:39+00,63
1887313,1,2023-07-21 13:13:56+00,42
1887343,88,2023-07-21 13:14:27+00,103
1887285,78,2023-07-21 13:14:34+00,186
1887281,77,2023-07-21 13:17:26+00,42
1887328,5,2023-07-21 13:19:19+00,209
1887950,9,2023-07-21 13:20:11+00,32
1887946,84,2023-07-21 13:21:32+00,35
1887981,6,2023-07-21 13:22:30+00,60
1887988,87,2023-07-21 13:23:24+00,37
1887925,86,2023-07-21 13:25:49+00,63
1887954,10,2023-07-21 13:26:21+00,32
1887935,79,2023-07-21 13:27:10+00,42
1887958,11,2023-07-21 13:27:25+00,27
1887966,2,2023-07-21 13:27:34+00,95
1887974,4,2023-07-21 13:28:21+00,63
1887962,1,2023-07-21 13:29:25+00,37
1887940,60,2023-07-21 13:29:45+00,121
1887992,88,2023-07-21 13:30:29+00,95
1887938,80,2023-07-21 13:30:37+00,30
1887931,78,2023-07-21 13:31:29+00,174
1887928,77,2023-07-21 13:33:01+00,42
1887977,5,2023-07-21 13:35:23+00,209
1887949,9,2023-07-21 13:37:31+00,32
1887945,84,2023-07-21 13:38:28+00,32
1887987,87,2023-07-21 13:38:30+00,40
1887980,6,2023-07-21 13:39:11+00,58
1887924,86,2023-07-21 13:41:29+00,65
1887953,10,2023-07-21 13:43:17+00,35
1887965,2,2023-07-21 13:43:29+00,93
1887934,79,2023-07-21 13:43:46+00,42
1887973,4,2023-07-21 13:44:03+00,65
1887957,11,2023-07-21 13:44:33+00,25
1887961,1,2023-07-21 13:44:53+00,42
1887991,88,2023-07-21 13:46:32+00,93
1887939,60,2023-07-21 13:47:23+00,123
1887930,78,2023-07-21 13:48:25+00,166
1887927,77,2023-07-21 13:48:37+00,42
1887937,80,2023-07-21 13:48:48+00,30
1887942,81,2023-07-21 13:50:11+00,373
1887976,5,2023-07-21 13:51:28+00,207
1887986,87,2023-07-21 13:53:37+00,40
1887948,9,2023-07-21 13:54:52+00,30
1887944,84,2023-07-21 13:55:25+00,32
1887979,6,2023-07-21 13:55:52+00,58
1887923,86,2023-07-21 13:57:09+00,65
1887964,2,2023-07-21 13:59:24+00,93
1887972,4,2023-07-21 13:59:45+00,70
1887952,10,2023-07-21 14:00:13+00,35
1887960,1,2023-07-21 14:00:22+00,42
1887933,79,2023-07-21 14:00:24+00,42
1887956,11,2023-07-21 14:01:42+00,25
1887990,88,2023-07-21 14:02:35+00,90
1887926,77,2023-07-21 14:04:12+00,45
1887929,78,2023-07-21 14:05:22+00,164
1887936,80,2023-07-21 14:06:59+00,30
1887941,81,2023-07-21 14:07:06+00,371
1887975,5,2023-07-21 14:07:33+00,204
1887985,87,2023-07-21 14:08:44+00,42
1887947,9,2023-07-21 14:12:14+00,27
1887943,84,2023-07-21 14:12:22+00,35
1887978,6,2023-07-21 14:12:33+00,58
1887922,86,2023-07-21 14:12:49+00,58
1887963,2,2023-07-21 14:15:20+00,93
1887971,4,2023-07-21 14:15:28+00,75
1887959,1,2023-07-21 14:15:50+00,45
1887932,79,2023-07-21 14:17:02+00,45
1887951,10,2023-07-21 14:17:10+00,35
1887989,88,2023-07-21 14:18:38+00,90
1887955,11,2023-07-21 14:18:52+00,27
1888576,77,2023-07-21 14:19:48+00,45
1888580,78,2023-07-21 14:22:19+00,164
1888621,5,2023-07-21 14:23:37+00,199
1888633,87,2023-07-21 14:23:51+00,42
1888590,81,2023-07-21 14:24:03+00,366
1888586,80,2023-07-21 14:25:09+00,32
1888572,86,2023-07-21 14:28:29+00,58
1888625,6,2023-07-21 14:29:14+00,58
1888593,84,2023-07-21 14:29:20+00,35
1888596,9,2023-07-21 14:29:37+00,27
1888618,4,2023-07-21 14:31:10+00,75
1888610,2,2023-07-21 14:31:15+00,93
1888606,1,2023-07-21 14:31:18+00,45
1888583,79,2023-07-21 14:33:39+00,45
1888599,10,2023-07-21 14:34:07+00,35
1888636,88,2023-07-21 14:34:42+00,83
1888575,77,2023-07-21 14:35:25+00,42
1888602,11,2023-07-21 14:36:02+00,22
1888632,87,2023-07-21 14:38:59+00,42
1888579,78,2023-07-21 14:39:17+00,159
1888589,81,2023-07-21 14:41:00+00,361
1888585,80,2023-07-21 14:43:20+00,32
1888571,86,2023-07-21 14:44:11+00,60
1888624,6,2023-07-21 14:45:55+00,60
1888592,84,2023-07-21 14:46:17+00,35
1888605,1,2023-07-21 14:46:47+00,42
1888617,4,2023-07-21 14:46:53+00,80
1888595,9,2023-07-21 14:47:01+00,30
1888609,2,2023-07-21 14:47:11+00,95
1888582,79,2023-07-21 14:50:18+00,45
1888635,88,2023-07-21 14:50:46+00,78
1888574,77,2023-07-21 14:51:02+00,42
1888598,10,2023-07-21 14:51:05+00,37
1888601,11,2023-07-21 14:53:13+00,25
1888631,87,2023-07-21 14:54:08+00,45
1888620,5,2023-07-21 14:55:48+00,189
1888578,78,2023-07-21 14:56:15+00,156
1888588,81,2023-07-21 14:57:57+00,356
1888570,86,2023-07-21 14:59:52+00,58
1888584,80,2023-07-21 15:01:32+00,32
1888604,1,2023-07-21 15:02:15+00,30
1888616,4,2023-07-21 15:02:36+00,85
1888623,6,2023-07-21 15:02:36+00,60
1888608,2,2023-07-21 15:03:06+00,98
1888591,84,2023-07-21 15:03:15+00,37
1888594,9,2023-07-21 15:04:27+00,30
1888573,77,2023-07-21 15:06:41+00,47
1888634,88,2023-07-21 15:06:51+00,75
1888581,79,2023-07-21 15:06:57+00,45
1888597,10,2023-07-21 15:08:03+00,37
1888630,87,2023-07-21 15:09:16+00,47
1888600,11,2023-07-21 15:10:24+00,40
1888619,5,2023-07-21 15:11:55+00,196
1888577,78,2023-07-21 15:13:12+00,184
1888587,81,2023-07-21 15:14:55+00,373
1888569,86,2023-07-21 15:15:33+00,60
1888603,1,2023-07-21 15:17:44+00,50
1888615,4,2023-07-21 15:18:18+00,90
1888607,2,2023-07-21 15:19:01+00,103
1888622,6,2023-07-21 15:19:17+00,60
1889214,80,2023-07-21 15:19:43+00,32
1889223,84,2023-07-21 15:20:13+00,37
1889227,9,2023-07-21 15:21:51+00,35
1889203,77,2023-07-21 15:22:18+00,50
1889265,88,2023-07-21 15:22:54+00,106
1889210,79,2023-07-21 15:23:34+00,47
1889261,87,2023-07-21 15:24:23+00,47
1889231,10,2023-07-21 15:25:01+00,40
1889235,11,2023-07-21 15:27:33+00,40
1889251,5,2023-07-21 15:28:00+00,207
1889206,78,2023-07-21 15:30:07+00,196
1889199,86,2023-07-21 15:31:14+00,55
1889219,81,2023-07-21 15:31:50+00,376
1889217,60,2023-07-21 15:33:08+00,133
1889248,4,2023-07-21 15:34:00+00,93
1889241,2,2023-07-21 15:34:57+00,106
1889254,6,2023-07-21 15:35:59+00,60
1889222,84,2023-07-21 15:37:10+00,37
1889202,77,2023-07-21 15:37:54+00,50
1889213,80,2023-07-21 15:37:54+00,32
1889264,88,2023-07-21 15:38:57+00,118
1889226,9,2023-07-21 15:39:15+00,37
1889260,87,2023-07-21 15:39:31+00,47
1889209,79,2023-07-21 15:40:12+00,47
1889230,10,2023-07-21 15:41:58+00,40
1889250,5,2023-07-21 15:44:05+00,214
1889234,11,2023-07-21 15:44:42+00,47
1889198,86,2023-07-21 15:46:55+00,65
1889205,78,2023-07-21 15:47:02+00,214
1889238,1,2023-07-21 15:48:40+00,68
1889218,81,2023-07-21 15:48:45+00,386
1889247,4,2023-07-21 15:49:42+00,93
1889216,60,2023-07-21 15:50:45+00,138
1889240,2,2023-07-21 15:50:52+00,111
1889253,6,2023-07-21 15:52:40+00,63
1889201,77,2023-07-21 15:53:30+00,53
1889221,84,2023-07-21 15:54:07+00,37
1889259,87,2023-07-21 15:54:37+00,50
1889263,88,2023-07-21 15:54:58+00,133
1889212,80,2023-07-21 15:56:04+00,35
1889225,9,2023-07-21 15:56:37+00,42
1889208,79,2023-07-21 15:56:48+00,50
1889229,10,2023-07-21 15:58:53+00,42
1889249,5,2023-07-21 16:00:10+00,219
1889233,11,2023-07-21 16:01:50+00,47
1889197,86,2023-07-21 16:02:34+00,65
1889204,78,2023-07-21 16:03:55+00,227
1889237,1,2023-07-21 16:04:07+00,78
1889246,4,2023-07-21 16:05:24+00,95
1889239,2,2023-07-21 16:06:46+00,118
1889215,60,2023-07-21 16:08:21+00,138
1889200,77,2023-07-21 16:09:04+00,53
1889252,6,2023-07-21 16:09:21+00,65
1889258,87,2023-07-21 16:09:41+00,50
1889262,88,2023-07-21 16:10:58+00,146
1889220,84,2023-07-21 16:11:04+00,37
1889207,79,2023-07-21 16:13:23+00,50
